sample,emu_frame,player_x,player_y,mode,snapshot_index,screenshot,legacy_y_scratch
1214,21397,239,113,replay,398,frame_1214.png,110
1216,21399,239,118,replay,399,frame_1216.png,115
1218,21401,239,123,replay,400,frame_1218.png,54
1220,21403,239,123,replay,401,frame_1220.png,123
1222,21405,239,123,replay,402,frame_1222.png,66
1224,21407,239,123,replay,403,frame_1224.png,123
1226,21409,239,123,replay,404,frame_1226.png,123
1228,21411,239,123,replay,405,frame_1228.png,123
1230,21413,239,123,replay,406,frame_1230.png,123
1232,21415,239,123,replay,407,frame_1232.png,66
1234,21417,239,123,replay,408,frame_1234.png,44
1236,21419,239,123,replay,409,frame_1236.png,123
1238,21421,239,123,replay,410,frame_1238.png,123
1240,21423,239,123,replay,411,frame_1240.png,123
1242,21425,239,123,replay,412,frame_1242.png,66
1244,21427,239,123,replay,413,frame_1244.png,123
1246,21429,239,123,replay,414,frame_1246.png,123
1248,21431,239,123,replay,415,frame_1248.png,123
1250,21433,234,123,replay,416,frame_1250.png,24
1252,21435,229,123,replay,417,frame_1252.png,66
1254,21437,224,123,replay,418,frame_1254.png,123
1256,21439,219,123,replay,419,frame_1256.png,123
1258,21441,214,123,replay,420,frame_1258.png,123
1260,21443,209,123,replay,421,frame_1260.png,123
1262,21445,204,123,replay,422,frame_1262.png,66
1264,21447,199,123,replay,423,frame_1264.png,123
1266,21449,194,123,replay,424,frame_1266.png,190
1268,21451,189,123,replay,425,frame_1268.png,123
1270,21453,184,123,replay,426,frame_1270.png,123
1272,21455,179,123,replay,427,frame_1272.png,76
1274,21457,174,123,replay,428,frame_1274.png,123
1276,21459,169,123,replay,429,frame_1276.png,123
1278,21461,164,123,replay,430,frame_1278.png,123
1280,21463,159,123,replay,431,frame_1280.png,123
1282,21465,154,123,replay,432,frame_1282.png,106
1284,21467,149,123,replay,433,frame_1284.png,123
1286,21469,144,123,replay,434,frame_1286.png,123
1288,21471,139,123,replay,435,frame_1288.png,123
1290,21473,134,123,replay,436,frame_1290.png,123
1292,21475,129,123,replay,437,frame_1292.png,156
1294,21477,124,123,replay,438,frame_1294.png,123
1296,21479,119,123,replay,439,frame_1296.png,123
1298,21481,114,123,replay,440,frame_1298.png,106
1300,21483,109,123,replay,441,frame_1300.png,123
1302,21485,104,123,replay,442,frame_1302.png,196
1304,21487,99,123,replay,443,frame_1304.png,123
1306,21489,94,123,replay,444,frame_1306.png,123
1308,21491,89,123,replay,445,frame_1308.png,123
1310,21493,89,128,replay,446,frame_1310.png,125
1312,21495,89,133,replay,447,frame_1312.png,216
1314,21497,89,138,replay,448,frame_1314.png,76
1316,21499,89,143,replay,449,frame_1316.png,140
1318,21501,89,148,replay,450,frame_1318.png,145
1320,21503,89,153,replay,451,frame_1320.png,150
1322,21505,89,158,replay,452,frame_1322.png,206
1324,21507,89,163,replay,453,frame_1324.png,160
1326,21509,89,168,replay,454,frame_1326.png,165
1328,21511,89,173,replay,455,frame_1328.png,170
1330,21513,89,178,replay,456,frame_1330.png,60
1332,21515,89,183,replay,457,frame_1332.png,196
1334,21517,89,188,replay,458,frame_1334.png,185
1336,21519,89,191,replay,459,frame_1336.png,190
1338,21521,89,191,replay,460,frame_1338.png,191
1340,21523,84,191,replay,461,frame_1340.png,191
1342,21525,79,191,replay,462,frame_1342.png,206
1344,21527,74,191,replay,463,frame_1344.png,191
1346,21529,69,191,replay,464,frame_1346.png,110
1348,21531,64,191,replay,465,frame_1348.png,150
1350,21533,59,191,replay,466,frame_1350.png,191
1352,21535,54,191,replay,467,frame_1352.png,246
1354,21537,49,191,replay,468,frame_1354.png,191
1356,21539,44,191,replay,469,frame_1356.png,191
1358,21541,39,191,replay,470,frame_1358.png,190
1360,21543,34,191,replay,471,frame_1360.png,191
1362,21545,29,191,replay,472,frame_1362.png,30
1364,21547,24,191,replay,473,frame_1364.png,191
1366,21549,19,191,replay,474,frame_1366.png,191
1368,21551,16,191,replay,475,frame_1368.png,226
1370,21553,16,191,replay,476,frame_1370.png,191
1372,21555,16,191,replay,477,frame_1372.png,34
1374,21557,16,191,replay,478,frame_1374.png,191
1376,21559,16,191,replay,479,frame_1376.png,191
1378,21561,16,191,replay,480,frame_1378.png,216
1380,21563,16,191,replay,481,frame_1380.png,191
